height,reach,sig_strikes_landed_pm,sig_strikes_accuracy,sig_strikes_absorbed_pm,sig_strikes_defended,takedown_avg_per15m,takedown_accuracy,takedown_defence,submission_avg_attempted_per15m,curr_weight,age,fighter_name
172.72,175.26,3.21,0.4,2.79,0.56,0.9,0.3,0.78,0.1,61.23492,43.40588637919233,Holly Holm
180.34,182.88,2.13,0.25,5.53,0.39,3.0,0.15,0.5,0.0,77.11064,33.1170431211499,Bassil Hafez
177.8,175.26,3.46,0.5,3.83,0.46,0.0,0.0,0.25,0.8,70.30676,22.743326488706366,Francisco Prado
172.72,180.34,5.73,0.51,4.96,0.48,0.0,0.0,1.0,0.0,70.30676,35.06091718001369,Ottman Azaitar
177.8,185.42,4.94,0.51,3.66,0.53,2.1,0.5,0.69,1.2,83.91452,34.04243668720055,JunYong Park
180.34,190.5,2.99,0.4,3.01,0.59,1.97,0.29,0.66,0.6,83.91452,36.186173853524984,Albert Duraev
170.18,170.18,3.41,0.49,1.99,0.66,1.39,0.64,0.72,0.0,65.77083999999999,34.450376454483234,Norma Dumont
172.72,172.72,3.12,0.45,3.06,0.42,0.78,0.33,0.33,0.0,65.77083999999999,34.30527036276523,Chelsea Chandler
177.8,175.26,4.35,0.52,3.72,0.56,0.52,1.0,0.75,0.5,70.30676,30.82819986310746,Nazim Sadykhov
175.26,177.8,5.28,0.61,3.06,0.58,0.0,0.0,0.72,0.0,65.77083999999999,33.125256673511295,Melsik Baghdasaryan
172.72,182.88,3.74,0.46,3.25,0.44,1.99,0.44,0.69,0.2,65.77083999999999,30.67214236824093,Tucker Lutz
165.1,170.18,1.41,0.59,1.8,0.42,4.82,0.55,0.0,0.0,52.16308,26.130047912388775,Viktoriia Dudakova
162.56,167.64,5.02,0.45,4.84,0.6,0.0,0.0,0.5,0.0,52.16308,32.64065708418891,Istela Nunes
177.8,180.34,5.11,0.45,2.53,0.64,1.87,0.37,0.42,0.6,65.77083999999999,28.49555099247091,Melquizael Costa
177.8,177.8,3.86,0.37,4.86,0.57,0.43,0.66,0.75,0.0,65.77083999999999,30.677618069815196,Austin Lingo
177.8,182.88,4.75,0.48,5.0,0.57,0.74,0.22,0.28,0.4,70.30676,27.923340177960302,Evan Elder
175.26,182.88,4.08,0.3,7.16,0.48,1.54,0.44,0.36,0.4,70.30676,33.158110882956876,Genaro Valdez
170.18,177.8,3.07,0.24,5.4,0.61,2.0,0.18,0.0,0.0,56.699,30.11088295687885,Azat Maksum
170.18,172.72,3.87,0.33,4.97,0.65,0.0,0.0,0.87,0.0,56.699,41.437371663244356,Tyson Nam
175.26,182.88,3.7,0.42,4.73,0.55,3.0,0.4,1.0,0.0,70.30676,35.04175222450377,Alexander Munoz
170.18,175.26,1.53,0.31,1.85,0.61,0.0,0.0,0.5,0.0,70.30676,35.30184804928131,Carl Deaton
165.1,167.64,3.05,0.55,1.08,0.6,6.63,0.61,0.75,0.0,61.23492,30.439425051334702,Ailin Perez
172.72,170.18,4.03,0.34,4.59,0.53,0.95,0.22,0.5,0.0,61.23492,37.68104038329911,Ashlee Evans-Smith
167.64,180.34,6.25,0.56,3.36,0.58,1.86,0.37,0.69,0.2,65.77083999999999,36.45448323066393,Alexander Volkanovski
180.34,180.34,4.63,0.46,4.07,0.51,0.73,0.28,0.59,0.7,65.77083999999999,32.435318275154,Yair Rodriguez
165.1,170.18,4.41,0.48,3.81,0.51,1.75,0.44,0.66,1.0,56.699,34.91033538672142,Alexandre Pantoja
170.18,177.8,3.8,0.43,3.4,0.56,1.73,0.45,0.64,0.5,56.699,31.266255989048595,Brandon Moreno
185.42,193.04,6.95,0.55,3.79,0.53,2.72,0.5,0.4,1.1,83.91452,31.16221765913758,Dricus Du Plessis
182.88,185.42,4.47,0.42,3.39,0.6,0.85,0.39,0.82,0.0,83.91452,34.23134839151266,Robert Whittaker
182.88,190.5,5.08,0.48,4.76,0.51,0.79,0.34,0.8,0.4,70.30676,35.08008213552361,Dan Hooker
190.5,195.58,5.82,0.48,4.61,0.41,0.91,0.55,0.75,1.3,70.30676,29.82340862422998,Jalin Turner
185.42,193.04,2.76,0.62,0.55,0.75,11.04,0.5,0.0,13.8,83.91452,29.163586584531142,Bo Nickal
172.72,187.96,3.16,0.22,11.05,0.3,0.0,0.0,1.0,0.0,83.91452,31.592060232717316,Val Woodburn
180.34,187.96,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0,77.11064,42.98425735797399,Robbie Lawler
182.88,193.04,5.46,0.42,5.6,0.48,0.7,0.2,0.64,0.7,77.11064,35.455167693360714,Niko Price
170.18,177.8,3.23,0.69,1.26,0.47,2.41,0.41,0.6,2.8,56.699,25.127994524298426,Tatsuro Taira
157.48,160.02,5.07,0.49,3.1,0.55,1.18,0.33,0.5,1.2,52.16308,25.204654346338124,Denise Gomes
160.02,162.56,6.26,0.41,4.87,0.54,0.0,0.0,1.0,0.0,52.16308,26.039698836413415,Yazmin Jauregui
182.88,193.04,3.82,0.57,3.09,0.52,0.62,0.3,0.75,0.3,92.98636,37.40451745379877,Alonzo Menifield
187.96,187.96,3.68,0.54,3.04,0.44,4.84,0.57,0.6,2.0,92.98636,29.026694045174537,Jimmy Crute
187.96,195.58,3.35,0.5,2.84,0.43,4.42,0.73,0.68,1.2,92.98636,27.54277891854894,Vitor Petrino
190.5,187.96,5.39,0.55,3.25,0.53,0.0,0.0,0.54,0.0,92.98636,36.6652977412731,Marcin Prachnio
172.72,170.18,5.41,0.48,2.48,0.59,1.33,0.66,0.41,0.7,61.23492,24.229979466119097,Cameron Saaiman
162.56,157.48,1.69,0.49,1.03,0.63,2.72,0.37,0.0,1.8,56.699,29.00205338809035,Jesus Aguilar
167.64,167.64,6.58,0.38,8.93,0.52,0.0,0.0,1.0,0.0,56.699,35.83846680355921,Shannon Ross
177.8,175.26,6.16,0.52,3.4,0.52,0.95,0.66,0.6,0.5,70.30676,28.878850102669404,Esteban Ribovics
177.8,190.5,3.22,0.5,5.87,0.4,1.5,0.26,0.47,1.2,70.30676,30.91854893908282,Kamuela Kirk
187.96,198.12,5.6,0.5,8.39,0.57,1.55,0.5,0.0,0.0,83.91452,34.52977412731006,Abus Magomedov
177.8,182.88,2.99,0.51,2.22,0.46,3.7,0.36,0.4,1.5,70.30676,31.06091718001369,Grant Dawson
177.8,187.96,3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,70.30676,34.10814510609172,Damir Ismagulov
182.88,200.66,5.17,0.48,3.54,0.48,1.66,0.45,0.91,0.0,77.11064,25.72210814510609,Michael Morales
180.34,193.04,4.09,0.49,3.94,0.57,1.48,0.41,0.69,0.3,77.11064,39.28815879534565,Max Griffin
167.64,170.18,3.94,0.39,4.2,0.51,0.54,0.5,0.78,0.3,56.699,31.129363449691994,Ariane Lipski
165.1,175.26,3.98,0.48,3.13,0.54,1.18,0.21,0.63,0.3,56.699,28.865160848733744,Melissa Gatto
172.72,180.34,4.91,0.57,2.66,0.76,1.11,0.28,0.81,0.0,70.30676,29.21013004791239,Ismael Bonfim
195.58,193.04,4.68,0.66,2.34,0.4,11.69,1.0,0.0,0.0,83.91452,31.315537303216974,Nursulton Ruziboev
177.8,182.88,5.79,0.53,5.22,0.47,0.0,0.0,0.5,0.0,83.91452,32.355920602327174,Brunno Ferreira
182.88,187.96,3.2,0.67,0.78,0.57,5.82,0.63,1.0,0.5,77.11064,33.45927446954141,Rinat Fakhretdinov
175.26,195.58,3.88,0.42,3.6,0.5,3.18,0.43,0.75,0.8,77.11064,32.52292950034223,Kevin Lee
172.72,182.88,4.02,0.52,2.92,0.5,3.89,0.72,0.0,0.5,65.77083999999999,30.086242299794662,Joanderson Brito
185.42,185.42,1.38,0.5,7.59,0.26,0.0,0.0,0.0,10.3,65.77083999999999,36.134154688569474,Westin Wilson
165.1,170.18,5.43,0.55,4.17,0.48,1.38,0.47,0.68,0.0,65.77083999999999,30.203969883641342,Karol Rosa
167.64,172.72,4.16,0.56,3.03,0.5,1.11,0.53,0.42,0.1,61.23492,35.337440109514034,Yana Santos
177.8,182.88,4.74,0.46,5.48,0.53,1.06,0.2,0.85,0.0,70.30676,27.460643394934976,Elves Brener
180.34,182.88,4.62,0.45,4.53,0.56,0.69,0.18,0.75,0.0,70.30676,33.18001368925393,Guram Kutateladze
167.64,175.26,4.65,0.5,4.0,0.47,0.15,0.25,0.76,0.7,56.699,31.756331279945243,Luana Carolina
172.72,177.8,1.47,0.35,2.73,0.52,2.0,0.33,0.66,2.0,56.699,30.757015742642025,Ivana Petrovic
187.96,190.5,4.06,0.52,2.2,0.5,4.32,0.54,0.2,0.9,118.841104,34.25598904859685,Alexandr Romanov
180.34,185.42,3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,113.398,38.42847364818618,Blagoy Ivanov
170.18,175.26,4.44,0.46,3.05,0.67,2.19,0.56,0.92,1.5,65.77083999999999,28.142368240930868,Ilia Topuria
167.64,177.8,4.07,0.36,4.66,0.61,0.92,0.37,0.46,0.1,65.77083999999999,40.02737850787132,Josh Emmett
165.1,165.1,4.6,0.52,2.72,0.54,1.14,0.35,0.45,0.1,56.699,26.822724161533195,Maycee Barber
160.02,167.64,4.73,0.42,3.24,0.64,2.27,0.53,0.88,0.9,56.699,31.548254620123203,Amanda Ribas
180.34,187.96,5.38,0.46,5.48,0.51,0.87,0.18,0.45,0.3,65.77083999999999,30.767967145790553,David Onama
175.26,177.8,4.46,0.55,6.03,0.44,4.34,0.46,0.66,1.2,65.77083999999999,28.290212183436,Gabriel Santos
190.5,203.2,3.94,0.52,4.32,0.54,0.85,0.4,0.59,0.4,77.11064,34.65571526351814,Phil Rowe
190.5,198.12,4.38,0.47,3.33,0.54,0.8,0.39,0.74,0.5,77.11064,34.68309377138946,Randy Brown
182.88,182.88,3.04,0.49,3.87,0.46,1.49,0.19,0.45,0.8,77.11064,28.643394934976044,Wellington Turman
170.18,167.64,5.57,0.53,2.18,0.63,3.5,0.66,0.66,1.2,70.30676,32.3586584531143,Mateusz Rebecki
180.34,175.26,2.61,0.42,5.31,0.46,7.3,0.52,0.5,0.0,70.30676,34.48870636550308,Loik Radzhabov
154.94,154.94,4.12,0.37,4.45,0.61,4.23,0.48,0.66,0.2,52.16308,30.05886379192334,Tabatha Ricci
165.1,160.02,2.6,0.45,3.21,0.55,2.46,0.41,0.43,0.9,52.16308,29.82614647501711,Gillian Robertson
165.1,165.1,8.0,0.51,6.87,0.64,0.0,0.0,0.8,0.0,56.699,23.42505133470226,Joshua Van
162.56,167.64,5.24,0.43,5.86,0.52,1.3,0.19,0.75,0.2,56.699,36.539356605065024,Zhalgas Zhumagulov
175.26,177.8,5.65,0.53,5.18,0.4,0.54,0.33,0.53,0.0,70.30676,30.17659137577002,Trevor Peek
177.8,187.96,4.95,0.47,3.79,0.57,1.98,0.4,0.9,0.2,65.77083999999999,35.63860369609856,Jamall Emmers
187.96,200.66,1.64,0.56,1.56,0.5,0.63,0.5,0.33,0.6,83.91452,29.60438056125941,Sedriques Dumas
182.88,182.88,1.79,0.54,2.18,0.46,2.42,0.47,0.73,1.2,83.91452,30.82819986310746,Cody Brundage
180.34,195.58,4.68,0.52,4.13,0.59,0.44,0.42,0.63,0.0,83.91452,40.993839835728956,Jared Cannonier
182.88,187.96,4.56,0.45,4.24,0.56,1.66,0.45,0.69,0.5,83.91452,31.479808350444902,Marvin Vettori
170.18,182.88,3.82,0.48,1.91,0.54,3.43,0.36,0.75,0.0,70.30676,28.421629021218344,Arman Tsarukyan
172.72,175.26,3.71,0.4,4.79,0.52,0.17,0.5,0.58,0.5,70.30676,36.101300479123886,Joaquim Silva
190.5,180.34,5.97,0.52,3.03,0.56,0.23,0.33,0.36,0.0,83.91452,34.362765229295,Armen Petrosyan
187.96,200.66,4.03,0.5,5.51,0.42,0.0,0.0,0.5,0.0,83.91452,29.639972621492127,Christian Leroy Duncan
172.72,177.8,1.95,0.59,1.35,0.51,3.83,0.45,0.42,1.9,65.77083999999999,34.34360027378508,Pat Sabatini
180.34,180.34,5.29,0.47,5.29,0.45,0.0,0.0,0.4,0.0,65.77083999999999,34.116358658453116,Lucas Almeida
177.8,185.42,9.66,0.58,3.76,0.56,0.0,0.0,1.0,0.0,70.30676,29.971252566735114,Manuel Torres
175.26,177.8,3.4,0.34,4.71,0.58,0.0,0.0,1.0,0.0,70.30676,32.09308692676249,Nikolas Motta
180.34,187.96,3.93,0.43,3.39,0.52,1.18,0.31,0.62,0.1,77.11064,40.323066392881586,Nicolas Dalby
180.34,177.8,3.37,0.51,2.91,0.62,1.31,0.4,0.73,0.0,77.11064,40.761122518822724,Muslim Salikhov
162.56,170.18,3.82,0.43,3.01,0.63,0.0,0.0,0.91,0.0,56.699,29.125256673511295,Alessandro Costa
170.18,172.72,1.99,0.5,5.05,0.38,1.66,0.27,0.0,4.4,56.699,34.5160848733744,Jimmy Flick
175.26,185.42,3.09,0.49,2.91,0.58,2.07,0.57,0.7,0.9,61.23492,37.51129363449692,Kyung Ho Kang
172.72,177.8,5.23,0.42,5.13,0.59,0.73,1.0,0.85,0.0,61.23492,28.88158795345654,Cristian Quinonez
172.72,170.18,5.51,0.46,4.41,0.49,1.24,0.16,0.65,0.3,56.699,31.38398357289528,Carlos Hernandez
167.64,175.26,4.89,0.45,6.42,0.56,2.75,0.5,0.62,0.0,56.699,32.71184120465435,Denys Bondar
175.26,180.34,3.02,0.53,1.86,0.46,1.81,0.27,0.83,0.7,56.699,23.28542094455852,Tereza Bleda
167.64,167.64,1.63,0.47,2.7,0.47,0.0,0.0,0.61,0.0,56.699,31.583846680355922,Gabriella Fernandes
170.18,172.72,2.41,0.52,1.45,0.52,2.78,0.6,0.5,1.9,61.23492,31.583846680355922,Dan Argueta
172.72,172.72,2.78,0.56,1.75,0.52,6.75,0.77,0.45,0.2,61.23492,32.7501711156742,Ronnie Lawrence
190.5,198.12,3.46,0.4,4.13,0.48,0.0,0.0,0.75,0.0,92.98636,31.08829568788501,Modestas Bukauskas
187.96,193.04,4.44,0.62,2.72,0.57,0.42,0.09,1.0,0.0,92.98636,37.04859685147159,Zac Pauga
172.72,175.26,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,61.23492,36.78850102669404,Amanda Nunes
175.26,172.72,4.86,0.39,5.71,0.59,0.17,0.5,0.75,0.3,61.23492,36.96646132785763,Irene Aldana
177.8,187.96,3.54,0.53,3.19,0.51,2.32,0.4,0.55,2.7,70.30676,35.40588637919233,Charles Oliveira
177.8,182.88,3.79,0.49,2.63,0.58,1.91,0.34,0.8,0.9,70.30676,35.854893908282,Beneil Dariush
185.42,185.42,4.21,0.42,3.07,0.56,2.53,0.55,0.0,1.5,77.11064,33.34976043805612,Mike Malott
185.42,195.58,4.3,0.54,5.13,0.48,3.43,0.33,0.5,0.0,77.11064,36.167008898015055,Adam Fugitt
170.18,180.34,3.96,0.45,3.69,0.57,1.15,0.26,0.56,0.3,65.77083999999999,33.60438056125941,Dan Ige
175.26,182.88,6.14,0.46,5.58,0.55,1.07,0.41,0.86,1.1,65.77083999999999,36.76933607118412,Nate Landwehr
185.42,187.96,5.95,0.47,5.22,0.53,0.24,0.25,0.67,0.1,83.91452,35.06639288158795,Marc-Andre Barriault
185.42,190.5,3.56,0.47,4.39,0.5,1.54,0.24,0.79,0.1,83.91452,37.89733059548254,Eryk Anders
190.5,190.5,4.55,0.53,3.76,0.58,1.09,0.31,0.72,1.7,83.91452,30.036960985626283,Nassourdine Imavov
177.8,190.5,5.36,0.5,6.3,0.54,0.0,0.0,0.92,0.0,83.91452,37.66461327857632,Chris Curtis
172.72,172.72,4.96,0.5,4.54,0.56,0.45,0.1,1.0,0.9,65.77083999999999,34.672142368240934,Blake Bilder
172.72,172.72,3.6,0.38,3.53,0.53,3.0,0.75,0.66,1.0,56.699,29.631759069130734,Steve Erceg
165.1,172.72,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,56.699,32.772073921971256,David Dvorak
170.18,172.72,6.59,0.44,5.72,0.53,0.72,0.5,0.66,0.0,52.16308,28.71457905544148,Diana Belbita
167.64,175.26,5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,52.16308,28.251882272416154,Maria Oliveira
165.1,172.72,2.8,0.39,3.07,0.63,1.71,0.33,0.4,0.7,56.699,31.378507871321013,Amir Albazi
162.56,175.26,4.57,0.39,3.24,0.65,0.63,0.33,0.88,0.0,56.699,31.967145790554415,Kai Kara-France
170.18,175.26,3.09,0.49,3.18,0.46,1.71,0.25,0.48,1.7,65.77083999999999,39.60301163586585,Daniel Pineda
172.72,180.34,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,70.30676,41.53867214236824,Jim Miller
177.8,185.42,2.61,0.14,7.83,0.4,0.0,0.0,0.0,0.0,65.77083999999999,32.80492813141684,Jesse Butler
170.18,167.64,3.47,0.44,2.76,0.56,3.88,0.47,0.6,0.9,56.699,38.220396988364136,Tim Elliott
172.72,177.8,5.0,0.57,3.99,0.53,2.12,0.25,0.63,0.0,56.699,34.13826146475017,Victor Altamirano
160.02,160.02,0.0,0.0,1.71,0.7,0.0,0.0,0.0,0.0,56.699,30.570841889117045,Ketlen Souza
180.34,185.42,4.48,0.41,3.1,0.58,0.47,0.14,0.65,0.4,77.11064,38.25598904859685,Elizeu Zaleski dos Santos
180.34,182.88,2.78,0.53,2.61,0.65,1.25,0.22,0.88,0.0,77.11064,35.331964407939765,Abubakar Nurmagomedov
170.18,170.18,4.26,0.37,5.12,0.5,1.9,0.5,0.73,0.0,61.23492,30.00684462696783,Daniel Santos
175.26,180.34,3.0,0.38,2.59,0.59,1.95,0.21,0.42,1.4,61.23492,32.07118412046543,Johnny Munoz
198.12,205.74,3.39,0.43,3.73,0.44,0.89,0.46,0.56,0.0,117.93392,33.158110882956876,Don'Tale Mayes
190.5,195.58,3.78,0.45,3.2,0.57,0.39,0.36,0.76,0.2,108.86208,46.105407255304584,Andrei Arlovski
167.64,180.34,4.24,0.47,4.8,0.55,1.69,0.38,0.71,0.2,61.23492,33.23750855578371,John Castaneda
170.18,172.72,3.07,0.41,2.9,0.47,2.5,0.27,0.62,0.0,61.23492,28.824093086926762,Muin Gafurov
175.26,177.8,3.48,0.4,5.53,0.44,0.0,0.0,0.5,0.0,70.30676,30.600958247775495,Muhammad Naimov
160.02,165.1,2.95,0.42,4.11,0.52,1.02,0.37,0.89,0.3,52.16308,39.81656399726215,Jinh Yu Frey
170.18,180.34,4.52,0.44,7.07,0.47,1.26,0.25,0.75,0.6,61.23492,32.18069815195072,Luan Lacerda
187.96,198.12,3.59,0.46,3.73,0.44,1.55,0.35,1.0,0.0,92.98636,39.572895277207394,Philipe Lins
190.5,198.12,3.26,0.52,2.27,0.58,0.21,0.16,0.66,0.0,92.98636,40.865160848733744,Maxim Grishin
162.56,160.02,3.36,0.4,4.09,0.51,0.81,0.15,0.4,1.5,52.16308,31.972621492128678,Mackenzie Dern
160.02,162.56,5.46,0.49,4.97,0.61,0.54,0.29,0.76,0.1,52.16308,40.167008898015055,Angela Hill
182.88,190.5,4.33,0.62,3.36,0.46,6.79,0.57,0.63,2.9,83.91452,31.4031485284052,Anthony Hernandez
187.96,190.5,3.46,0.51,4.13,0.43,2.17,0.39,0.63,0.6,83.91452,27.312799452429843,Edmen Shahbazyan
157.48,160.02,6.64,0.46,8.38,0.54,0.0,0.0,0.9,0.0,52.16308,31.197809719370294,Emily Ducote
177.8,193.04,3.76,0.32,3.42,0.55,1.43,0.34,0.66,0.0,77.11064,30.88021902806297,Joaquin Buckley
182.88,187.96,3.02,0.39,5.59,0.5,0.0,0.0,0.6,0.0,77.11064,30.934976043805612,Andre Fialho
175.26,187.96,4.66,0.37,3.42,0.56,0.71,0.22,0.63,0.7,70.30676,40.15058179329227,Diego Ferreira
177.8,185.42,4.28,0.39,3.91,0.58,0.46,0.38,0.8,0.1,70.30676,38.776180698151954,Michael Johnson
160.02,162.56,5.65,0.42,5.47,0.58,0.31,0.3,0.76,0.2,52.16308,39.4113620807666,Karolina Kowalkiewicz
157.48,149.86,3.71,0.42,5.61,0.43,0.58,0.13,0.5,0.8,52.16308,36.473648186173854,Vanessa Demopoulos
190.5,190.5,6.33,0.6,4.09,0.47,3.96,0.5,0.0,1.0,77.11064,28.93908281998631,Gilbert Urbina
180.34,180.34,2.77,0.53,4.02,0.44,1.92,0.4,0.61,0.0,77.11064,30.663928815879533,Orion Cosce
187.96,203.2,4.2,0.49,4.6,0.4,1.58,0.41,0.75,0.9,111.583632,32.29568788501027,Rodrigo Nascimento
177.8,185.42,2.05,0.45,2.93,0.56,2.11,0.35,1.0,0.3,104.32616,42.62833675564682,Ilir Latifi
185.42,187.96,5.0,0.51,3.67,0.36,1.47,0.22,0.5,2.1,70.30676,25.50034223134839,Chase Hooper
177.8,182.88,2.83,0.46,7.93,0.42,2.5,0.45,0.71,0.0,70.30676,27.2580424366872,Nick Fiore
165.1,162.56,3.27,0.39,4.7,0.46,1.6,0.27,0.71,0.0,56.699,35.07186858316222,Victoria Leonardo
185.42,195.58,1.8,0.59,1.71,0.42,3.47,0.5,0.66,0.0,77.11064,34.13826146475017,Themba Gorimbo
177.8,185.42,2.21,0.41,3.73,0.44,0.76,0.37,0.6,0.0,77.11064,34.76249144421629,Takashi Sato
190.5,200.66,3.81,0.64,0.3,0.25,6.4,0.68,0.5,2.5,92.98636,33.71663244353183,Jailton Almeida
187.96,198.12,2.81,0.45,3.15,0.45,0.0,0.0,0.73,0.0,109.769264,36.99110198494182,Jairzinho Rozenstruik
198.12,208.28,3.85,0.56,2.58,0.46,0.51,1.0,0.6,1.0,92.98636,32.955509924709105,Johnny Walker
185.42,187.96,7.3,0.5,5.28,0.56,0.62,0.5,0.63,0.1,77.11064,38.20123203285421,Daniel Rodriguez
190.5,190.5,4.44,0.56,5.52,0.42,0.0,0.0,0.33,0.0,92.98636,28.791238877481177,Ihor Potieria
180.34,182.88,5.2,0.42,4.14,0.57,0.29,0.2,0.5,0.4,77.11064,34.57631759069131,Alex Morono
187.96,190.5,4.93,0.47,3.61,0.6,1.21,0.44,0.65,0.2,77.11064,41.06228610540725,Tim Means
182.88,190.5,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,77.11064,44.172484599589325,Matt Brown
180.34,190.5,4.63,0.37,3.68,0.6,1.89,0.25,0.69,0.4,77.11064,40.251882272416154,Court McGee
190.5,200.66,2.93,0.49,1.8,0.62,4.0,0.46,1.0,0.0,106.59412,35.18412046543463,Karl Williams
193.04,198.12,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,113.398,35.32375085557837,Chase Sherman
170.18,172.72,3.66,0.38,3.99,0.58,0.61,0.46,0.7,0.2,61.23492,39.72621492128679,Douglas Silva de Andrade
167.64,162.56,4.39,0.47,3.63,0.62,2.34,0.39,0.76,0.0,61.23492,35.3429158110883,Cody Stamann
170.18,180.34,2.51,0.45,3.24,0.6,0.72,0.18,0.75,0.7,56.699,35.62217659137577,Mandy Bohm
170.18,182.88,5.37,0.36,5.41,0.56,0.0,0.0,0.5,0.1,56.699,35.403148528405204,Ji Yeon Kim
185.42,195.58,4.47,0.54,4.0,0.4,0.79,0.2,0.38,0.4,77.11064,30.477754962354553,Bryan Battle
177.8,185.42,6.28,0.45,6.95,0.47,0.83,0.5,0.53,0.3,77.11064,31.865845311430526,Gabe Green
170.18,170.18,2.93,0.5,1.81,0.56,1.05,0.5,0.85,1.1,61.23492,34.03422313483915,Tainara Lisboa
165.1,162.56,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,61.23492,37.29226557152635,Jessica-Rose Clark
162.56,162.56,3.93,0.47,3.15,0.6,2.07,0.34,0.83,0.2,61.23492,38.091718001368925,Henry Cejudo
180.34,182.88,4.55,0.43,3.64,0.57,1.98,0.35,0.93,0.2,77.11064,36.67898699520876,Belal Muhammad
177.8,180.34,3.36,0.48,3.34,0.54,1.95,0.35,0.47,0.5,77.11064,38.65023956194388,Gilbert Burns
165.1,160.02,5.55,0.44,3.56,0.61,0.86,0.66,0.7,0.0,52.16308,35.742642026009584,Yan Xiaonan
170.18,182.88,4.57,0.49,2.74,0.61,4.71,0.5,0.71,0.3,65.77083999999999,31.085557837097877,Movsar Evloev
175.26,175.26,5.78,0.49,4.3,0.57,0.1,0.16,0.48,0.4,65.77083999999999,29.295003422313485,Charles Jourdain
175.26,177.8,3.74,0.44,6.82,0.53,0.47,0.25,0.0,0.5,65.77083999999999,36.6735112936345,Kron Gracie
175.26,180.34,3.72,0.41,3.56,0.59,2.26,0.36,0.42,0.9,70.30676,34.757015742642025,Matt Frevola
172.72,177.8,4.48,0.39,4.5,0.51,0.69,0.17,0.56,0.1,70.30676,36.39972621492129,Drew Dober
182.88,190.5,2.99,0.55,2.95,0.43,2.35,0.33,0.6,0.1,92.98636,34.92128678986995,Devin Clark
182.88,195.58,5.77,0.39,5.33,0.42,0.0,0.0,0.8,0.0,77.11064,30.95687885010267,Khaos Williams
160.02,162.56,2.34,0.4,3.03,0.56,2.42,0.39,0.73,1.0,52.16308,36.78850102669404,Virna Jandiroba
167.64,165.1,4.58,0.47,2.94,0.56,0.17,0.33,0.64,0.2,52.16308,37.87542778918549,Marina Rodriguez
180.34,182.88,6.46,0.48,11.54,0.32,0.0,0.0,1.0,0.0,116.573144,35.19780971937029,Braxton Smith
182.88,193.04,6.25,0.6,7.88,0.4,3.47,0.33,0.0,3.5,83.91452,32.26557152635181,Ikram Aliskerov
182.88,195.58,5.55,0.59,3.7,0.55,2.28,0.36,1.0,0.2,83.91452,36.17796030116359,Phil Hawes
193.04,203.2,2.88,0.53,3.08,0.54,1.49,0.4,0.5,0.8,83.91452,29.694729637234772,Joseph Holmes
172.72,170.18,4.61,0.42,3.77,0.59,0.53,0.55,0.72,0.2,61.23492,27.279945242984258,Song Yadong
167.64,175.26,3.01,0.44,3.23,0.62,5.84,0.5,0.75,0.4,61.23492,32.53388090349076,Ricky Simon
177.8,190.5,2.59,0.61,1.86,0.59,2.63,0.66,0.57,0.7,83.91452,32.15605749486653,Caio Borralho
182.88,185.42,3.36,0.54,4.84,0.48,3.7,0.26,1.0,1.4,83.91452,35.46611909650924,Rodolfo Vieira
185.42,187.96,6.22,0.48,6.35,0.47,1.66,0.46,0.61,0.6,65.77083999999999,35.619438740588635,Julian Erosa
195.58,195.58,6.45,0.45,3.95,0.61,0.78,0.5,0.77,0.8,77.11064,30.05886379192334,Trey Waters
182.88,182.88,3.68,0.41,5.97,0.5,0.84,0.12,0.6,0.0,77.11064,32.09856262833676,Josh Quinlan
190.5,198.12,5.81,0.43,5.01,0.5,0.79,0.33,0.67,0.5,104.32616,36.38329911019849,Jake Collier
175.26,177.8,4.23,0.52,3.75,0.54,0.23,0.14,0.54,0.2,56.699,34.17385352498289,Charles Johnson
172.72,170.18,8.24,0.4,4.12,0.62,0.0,0.0,0.0,6.9,61.23492,34.71321013004791,Irina Alekseeva
167.64,172.72,1.93,0.53,2.08,0.53,3.04,0.4,0.5,0.8,56.699,36.58590006844627,Stephanie Egger
165.1,170.18,2.64,0.32,2.57,0.64,0.56,0.16,0.43,0.3,61.23492,36.01916495550992,Journey Newson
170.18,167.64,5.07,0.73,4.2,0.58,0.0,0.0,0.75,0.0,61.23492,34.95687885010267,Jamey-Lyn Horth
172.72,170.18,2.97,0.42,3.17,0.34,1.5,0.33,0.8,0.0,61.23492,33.08418891170431,Hailey Cowan
190.5,213.36,8.72,0.49,4.33,0.57,0.0,0.0,0.75,0.0,116.573144,32.83504449007529,Sergei Pavlovich
193.04,203.2,3.56,0.49,1.89,0.59,5.93,0.53,0.33,0.0,120.20188,34.06707734428473,Curtis Blaydes
